Date,Time (UTC),Exchange,Symbol,Side,Quantity,Price,Total USD,Fee (est.),Net Amount,Order ID,Mode,Notes
2026-05-13,10:21:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:21:52,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:21:53,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:21:54,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:21:55,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:21:57,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:21:58,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:21:59,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:22:01,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:22:02,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:22:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:22:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:22:06,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:26:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:26:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:26:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:26:54,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:26:55,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:26:56,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:26:59,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:27:00,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:27:02,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:27:03,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:27:04,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:27:05,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:27:06,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:27:09,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:31:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:31:51,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:31:52,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:31:53,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:31:54,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:31:55,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:31:57,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:31:58,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:31:59,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:32:00,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:32:02,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:32:02,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:32:03,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:32:06,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:36:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:36:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:36:52,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:36:53,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:36:54,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:36:55,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:36:56,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:36:58,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:36:59,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:37:01,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:37:01,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:37:02,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:37:03,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:37:05,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:41:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:41:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:41:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:41:52,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:41:53,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:41:54,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:41:55,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:41:56,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:41:57,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:41:58,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:42:02,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:42:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:42:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:42:06,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:46:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:46:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:46:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:46:52,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:46:53,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:46:54,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:46:56,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:46:57,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:46:57,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:46:58,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:46:59,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:47:01,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:47:02,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:47:03,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:51:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:51:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:51:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:51:52,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:51:53,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:51:54,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:51:56,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:51:57,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:51:58,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:51:59,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:52:00,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:52:01,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:52:02,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:52:04,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:56:49,BitGet,SUIUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:56:51,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:56:52,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:56:53,BitGet,LINKUSDT,,,9.49,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:56:54,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:56:55,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:56:56,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:56:57,BitGet,SOLUSDT,,,88.19,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:56:58,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,10:56:59,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:57:00,BitGet,ETCUSDT,,,8.68,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,10:57:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:57:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,10:57:06,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:01:49,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:01:51,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:01:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:01:52,BitGet,LINKUSDT,,,9.44,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:01:53,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:01:55,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:01:56,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:01:57,BitGet,SOLUSDT,,,87.66,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:01:58,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:02:00,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:02:01,BitGet,ETCUSDT,,,8.60,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:02:02,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:02:03,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-13,11:02:04,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:02:06,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); EMA(8) above EMA(21) (uptrend confirmed)"
2026-05-13,11:06:49,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:06:51,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:06:52,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:06:54,BitGet,LINKUSDT,,,9.44,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:06:55,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:06:56,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:06:57,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:06:58,BitGet,SOLUSDT,,,87.66,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:07:00,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:07:01,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:07:02,BitGet,ETCUSDT,,,8.60,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:07:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:07:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-13,11:07:06,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:07:08,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); EMA(8) above EMA(21) (uptrend confirmed)"
2026-05-13,11:11:49,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:11:50,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:11:51,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:11:52,BitGet,LINKUSDT,,,9.44,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:11:54,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:11:56,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:11:57,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:11:58,BitGet,SOLUSDT,,,87.66,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:11:59,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:12:00,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:12:01,BitGet,ETCUSDT,,,8.60,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:12:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:12:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-13,11:12:06,BitGet,KAVAUSDT,,,0.06,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:12:07,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); EMA(8) above EMA(21) (uptrend confirmed)"
2026-05-13,11:16:49,BitGet,SUIUSDT,,,0.96,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:16:51,BitGet,ARBUSDT,,,0.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:16:53,BitGet,NEARUSDT,,,1.42,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:16:54,BitGet,LINKUSDT,,,9.44,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:16:55,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:16:56,BitGet,TIAUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend); Price within 2.5% of VWAP (not overextended)"
2026-05-13,11:16:57,BitGet,APTUSDT,,,0.99,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:16:58,BitGet,SOLUSDT,,,87.66,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:17:00,BitGet,AXSUSDT,,,1.12,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 30 (snap-back setup in uptrend)"
2026-05-13,11:17:01,BitGet,ICPUSDT,,,2.54,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:17:02,BitGet,ETCUSDT,,,8.60,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:17:03,BitGet,LDOUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(3) below 25 (snap-back setup in uptrend)"
2026-05-13,11:17:04,BitGet,IMXUSDT,,,0.18,,,,BLOCKED,BLOCKED,"Failed: Market bias"
